"sampleid","taxonomy","count","count_total","count_relative"
"Group 1-B-1","Dorea",1,146607,6.82095670738778e-06
"Group 1-B-1","Anaerobacterium",29,146607,0.000197807744514246
"Group 1-B-1","Guopingia",79,146607,0.000538855579883634
"Group 1-B-1","Clostridium",2,146607,1.36419134147756e-05
"Group 1-B-1","Acetatifactor",12,146607,8.18514804886533e-05
"Group 1-B-1","Mediterraneibacter",1,146607,6.82095670738778e-06
"Group 1-B-1","Hungatella",9,146607,6.138861036649e-05
"Group 1-B-1","Simiaoa",115,146607,0.000784410021349595
"Group 1-B-1","Breznakia",180,146607,0.0012277722073298
"Group 1-B-1","Lachnoclostridium",2,146607,1.36419134147756e-05
"Group 1-B-1","Mediterraneibacter",350,146607,0.00238733484758572
"Group 1-B-1","Kineothrix",38,146607,0.000259196354880736
"Group 1-B-1","Clostridium",211,146607,0.00143922186525882
"Group 1-B-1","Ruminococcus",90,146607,0.0006138861036649
"Group 1-B-1","Anaerocolumna",2,146607,1.36419134147756e-05
"Group 1-B-1","Faecalicatena",7,146607,4.77466969517144e-05
"Group 1-B-1","Intestinimonas",16,146607,0.000109135307318204
"Group 1-B-1","Intestinimonas",8,146607,5.45676536591022e-05
"Group 1-B-1","Eubacterium",11,146607,7.50305237812656e-05
"Group 1-B-1","Tyzzerella",30,146607,0.000204628701221633
"Group 1-B-1","Kineothrix",6,146607,4.09257402443267e-05
"Group 1-B-1","Dorea",1,146607,6.82095670738778e-06
"Group 1-B-1","Vescimonas",26,146607,0.000177344874392082
"Group 1-B-1","Gracilibacter",97,146607,0.000661632800616614
"Group 1-B-1","Olegusella",3,146607,2.04628701221633e-05
"Group 1-B-1","Litchfieldia",2,146607,1.36419134147756e-05
"Group 1-B-1","Spiroplasma",80,146607,0.000545676536591022
"Group 1-B-1","Adlercreutzia",62,146607,0.000422899315858042
"Group 1-B-1","Caldicoprobacter",3,146607,2.04628701221633e-05
"Group 1-B-1","Murimonas",376,146607,0.0025646797219778
"Group 1-B-1","Ruminococcoides",12,146607,8.18514804886533e-05
"Group 1-B-1","Eubacterium",137,146607,0.000934471068912126
"Group 1-B-1","Vescimonas",11,146607,7.50305237812656e-05
"Group 1-B-1","Eubacterium",620,146607,0.00422899315858042
"Group 1-B-1","Intestinimonas",16,146607,0.000109135307318204
"Group 1-B-1","Sangeribacter",411,146607,0.00280341320673638
"Group 1-B-1","Kineothrix",14,146607,9.54933939034289e-05
"Group 1-B-1","Muribaculum",253,146607,0.00172570204696911
"Group 1-B-1","Turicibacter",3,146607,2.04628701221633e-05
"Group 1-B-1","Angelakisella",38,146607,0.000259196354880736
"Group 1-B-1","Sangeribacter",354,146607,0.00241461867441527
"Group 1-B-1","Amorphus",43,146607,0.000293301138417674
"Group 1-B-1","Spiroplasma",8,146607,5.45676536591022e-05
"Group 1-B-1","Ruminococcus",152,146607,0.00103678541952294
"Group 1-B-1","Gordonibacter",199,146607,0.00135737038477017
"Group 1-B-1","Turicibacter",6171,146607,0.04209212384129
"Group 1-B-1","Clostridium",35,146607,0.000238733484758572
"Group 1-B-1","Duncaniella",765,146607,0.00521803188115165
"Group 1-B-1","Neglectibacter",6,146607,4.09257402443267e-05
"Group 1-B-1","Sangeribacter",770,146607,0.00525213666468859
"Group 1-B-1","Eggerthella",357,146607,0.00243508154453744
"Group 1-B-1","Dielma",3,146607,2.04628701221633e-05
"Group 1-B-1","Duncaniella",294,146607,0.00200536127197201
"Group 1-B-1","Dorea",1,146607,6.82095670738778e-06
"Group 1-B-1","Qiania",3,146607,2.04628701221633e-05
"Group 1-B-1","Simiaoa",103,146607,0.000702558540860941
"Group 1-B-1","Romboutsia",69,146607,0.000470646012809757
"Group 1-B-1","Turicibacter",71,146607,0.000484287926224532
"Group 1-B-1","Akkermansia",25,146607,0.000170523917684694
"Group 1-B-1","Dehalobacterium",1,146607,6.82095670738778e-06
"Group 1-B-1","Enterocloster",153,146607,0.00104360637623033
"Group 1-B-1","Clostridium",1,146607,6.82095670738778e-06
"Group 1-B-1","Papillibacter",26,146607,0.000177344874392082
"Group 1-B-1","Lachnoclostridium",283,146607,0.00193033074819074
"Group 1-B-1","Kineothrix",85,146607,0.000579781320127961
"Group 1-B-1","Parasutterella",138,146607,0.000941292025619513
"Group 1-B-1","Anaerocolumna",18,146607,0.00012277722073298
"Group 1-B-1","Vescimonas",2,146607,1.36419134147756e-05
"Group 1-B-1","Alistipes",79,146607,0.000538855579883634
"Group 1-B-1","Clostridium",19,146607,0.000129598177440368
"Group 1-B-1","Gracilibacter",3,146607,2.04628701221633e-05
"Group 1-B-1","Kineothrix",59,146607,0.000402436445735879
"Group 1-B-1","Luoshenia",7,146607,4.77466969517144e-05
"Group 1-B-1","Intestinimonas",97,146607,0.000661632800616614
"Group 1-B-1","Enterocloster",38,146607,0.000259196354880736
"Group 1-B-1","Diplocloster",3,146607,2.04628701221633e-05
"Group 1-B-1","Clostridium",208,146607,0.00141875899513666
"Group 1-B-1","Ethanoligenens",13,146607,8.86724371960411e-05
"Group 1-B-1","Adlercreutzia",24,146607,0.000163702960977307
"Group 1-B-1","Qiania",12,146607,8.18514804886533e-05
"Group 1-B-1","Roseburia",91,146607,0.000620707060372288
"Group 1-B-1","Faecalicatena",6,146607,4.09257402443267e-05
"Group 1-B-1","Acholeplasma",263,146607,0.00179391161404299
"Group 1-B-1","Enterocloster",821,146607,0.00560000545676537
"Group 1-B-1","Kineothrix",1,146607,6.82095670738778e-06
"Group 1-B-1","Fusimonas",1,146607,6.82095670738778e-06
"Group 1-B-1","Duncaniella",939,146607,0.00640487834823712
"Group 1-B-1","Acetatifactor",20,146607,0.000136419134147756
"Group 1-B-1","Fusimonas",3,146607,2.04628701221633e-05
"Group 1-B-1","Enterocloster",59,146607,0.000402436445735879
"Group 1-B-1","Guopingia",1030,146607,0.00702558540860941
"Group 1-B-1","Pusillibacter",7,146607,4.77466969517144e-05
"Group 1-B-1","Anaeroplasma",48,146607,0.000327405921954613
"Group 1-B-1","Bariatricus",15,146607,0.000102314350610817
"Group 1-B-1","Adlercreutzia",640,146607,0.00436541229272818
"Group 1-B-1","Fusimonas",97,146607,0.000661632800616614
"Group 1-B-1","Kineothrix",3,146607,2.04628701221633e-05
"Group 1-B-1","Hungatella",6,146607,4.09257402443267e-05
"Group 1-B-1","Novisyntrophococcus",19,146607,0.000129598177440368
"Group 1-B-1","Hungatella",604,146607,0.00411985785126222
"Group 1-B-1","Anaerobacterium",141,146607,0.000961754895741677
"Group 1-B-1","Fusimonas",97,146607,0.000661632800616614
"Group 1-B-1","Hungatella",3,146607,2.04628701221633e-05
"Group 1-B-1","Cuneatibacter",42,146607,0.000286480181710287
"Group 1-B-1","Lachnoclostridium",12,146607,8.18514804886533e-05
"Group 1-B-1","Lawsonibacter",39,146607,0.000266017311588123
"Group 1-B-1","Spiroplasma",62,146607,0.000422899315858042
"Group 1-B-1","Faecalimonas",1,146607,6.82095670738778e-06
"Group 1-B-1","Parasutterella",145,146607,0.000989038722571228
"Group 1-B-1","Acutalibacter",182,146607,0.00124141412074458
"Group 1-B-1","Olsenella",11021,146607,0.0751737638721207
"Group 1-B-1","Turicibacter",26,146607,0.000177344874392082
"Group 1-B-1","Parasutterella",142,146607,0.000968575852449065
"Group 1-B-1","Intestinimonas",8,146607,5.45676536591022e-05
"Group 1-B-1","Blautia",35,146607,0.000238733484758572
"Group 1-B-1","Acetatifactor",3,146607,2.04628701221633e-05
"Group 1-B-1","Bariatricus",25,146607,0.000170523917684694
"Group 1-B-1","Marasmitruncus",4,146607,2.72838268295511e-05
"Group 1-B-1","Lachnoclostridium",258,146607,0.00175980683050605
"Group 1-B-1","Bacteroides",2,146607,1.36419134147756e-05
"Group 1-B-1","Marvinbryantia",1403,146607,0.00956980226046505
"Group 1-B-1","Caproiciproducens",158,146607,0.00107771115976727
"Group 1-B-1","Spiroplasma",62,146607,0.000422899315858042
"Group 1-B-1","Gordonibacter",181,146607,0.00123459316403719
"Group 1-B-1","Anaerobacterium",6,146607,4.09257402443267e-05
"Group 1-B-1","Kineothrix",3,146607,2.04628701221633e-05
"Group 1-B-1","Clostridium",5,146607,3.41047835369389e-05
"Group 1-B-1","Spiroplasma",21,146607,0.000143240090855143
"Group 1-B-1","Marasmitruncus",25,146607,0.000170523917684694
"Group 1-B-1","Anaerobacterium",118,146607,0.000804872891471758
"Group 1-B-1","Blautia",25,146607,0.000170523917684694
"Group 1-B-1","Marvinbryantia",1,146607,6.82095670738778e-06
"Group 1-B-1","Dorea",1,146607,6.82095670738778e-06
"Group 1-B-1","Tyzzerella",37,146607,0.000252375398173348
"Group 1-B-1","Massiliimalia",17,146607,0.000115956264025592
"Group 1-B-1","Acetivibrio",482,146607,0.00328770113296091
"Group 1-B-1","Intestinimonas",8,146607,5.45676536591022e-05
"Group 1-B-1","Bilifractor",160,146607,0.00109135307318204
"Group 1-B-1","Anaerobacterium",357,146607,0.00243508154453744
"Group 1-B-1","Anaerotignum",127,146607,0.000866261501838248
"Group 1-B-1","Enterocloster",49,146607,0.000334226878662001
"Group 1-B-1","Lactobacillus",8,146607,5.45676536591022e-05
"Group 1-B-1","Lachnoclostridium",27,146607,0.00018416583109947
"Group 1-B-1","Clostridium",25,146607,0.000170523917684694
"Group 1-B-1","Hungatella",1,146607,6.82095670738778e-06
"Group 1-B-1","Enterocloster",79,146607,0.000538855579883634
"Group 1-B-1","Parasutterella",150,146607,0.00102314350610817
"Group 1-B-1","Gracilibacter",270,146607,0.0018416583109947
"Group 1-B-1","Anaerobacterium",6,146607,4.09257402443267e-05
"Group 1-B-1","Luoshenia",23,146607,0.000156882004269919
"Group 1-B-1","Kineothrix",15,146607,0.000102314350610817
"Group 1-B-1","Enterocloster",169,146607,0.00115274168354853
"Group 1-B-1","Marvinbryantia",17,146607,0.000115956264025592
"Group 1-B-1","Clostridium",75,146607,0.000511571753054083
"Group 1-B-1","Sporofaciens",486,146607,0.00331498495979046
"Group 1-B-1","Enterocloster",814,146607,0.00555225875981365
"Group 1-B-1","Fusimonas",11,146607,7.50305237812656e-05
"Group 1-B-1","Murimonas",314,146607,0.00214178040611976
"Group 1-B-1","Alkaliphilus",2,146607,1.36419134147756e-05
"Group 1-B-1","Ruminococcus",94,146607,0.000641169930494451
"Group 1-B-1","Marvinbryantia",6,146607,4.09257402443267e-05
"Group 1-B-1","Eggerthella",360,146607,0.0024555444146596
"Group 1-B-1","Ruminiclostridium",18,146607,0.00012277722073298
"Group 1-B-1","Murimonas",5,146607,3.41047835369389e-05
"Group 1-B-1","Marvinbryantia",1543,146607,0.0105247361994993
"Group 1-B-1","Bilifractor",131,146607,0.000893545328667799
"Group 1-B-1","Anaerobacterium",21,146607,0.000143240090855143
"Group 1-B-1","Lachnoclostridium",26,146607,0.000177344874392082
"Group 1-B-1","Clostridium",6,146607,4.09257402443267e-05
"Group 1-B-1","Flintibacter",60,146607,0.000409257402443267
"Group 1-B-1","Anaerobacterium",10,146607,6.82095670738778e-05
"Group 1-B-1","Kineothrix",8,146607,5.45676536591022e-05
"Group 1-B-1","Kineothrix",36,146607,0.00024555444146596
"Group 1-B-1","Spiroplasma",85,146607,0.000579781320127961
"Group 1-B-1","Intestinimonas",4,146607,2.72838268295511e-05
"Group 1-B-1","Lachnoclostridium",179,146607,0.00122095125062241
"Group 1-B-1","Lachnoclostridium",30,146607,0.000204628701221633
"Group 1-B-1","Anaerotruncus",4,146607,2.72838268295511e-05
"Group 1-B-1","Acetitomaculum",19,146607,0.000129598177440368
"Group 1-B-1","Lactobacillus",446,146607,0.00304214669149495
"Group 1-B-1","Duncaniella",5,146607,3.41047835369389e-05
"Group 1-B-1","Lachnoclostridium",26,146607,0.000177344874392082
"Group 1-B-1","Enterocloster",400,146607,0.00272838268295511
"Group 1-B-1","Waltera",11,146607,7.50305237812656e-05
"Group 1-B-1","Anaerobacterium",301,146607,0.00205310796892372
"Group 1-B-1","Duncaniella",16,146607,0.000109135307318204
"Group 1-B-1","Sangeribacter",455,146607,0.00310353530186144
"Group 1-B-1","Mediterraneibacter",1,146607,6.82095670738778e-06
"Group 1-B-1","Clostridium",164,146607,0.0011186369000116
"Group 1-B-1","Emergencia",31,146607,0.000211449657929021
"Group 1-B-1","Ruminococcus",107,146607,0.000729842367690492
"Group 1-B-1","Lachnotalea",6,146607,4.09257402443267e-05
"Group 1-B-1","Kineothrix",155,146607,0.00105724828964511
"Group 1-B-1","Kineothrix",4,146607,2.72838268295511e-05
"Group 1-B-1","Lachnoclostridium",67,146607,0.000457004099394981
"Group 1-B-1","Anaerocolumna",21,146607,0.000143240090855143
"Group 1-B-1","Muribaculum",334,146607,0.00227819954026752
"Group 1-B-1","Clostridium",27,146607,0.00018416583109947
"Group 1-B-1","Dorea",66,146607,0.000450183142687593
"Group 1-B-1","Ruminococcoides",10,146607,6.82095670738778e-05
"Group 1-B-1","Intestinimonas",16,146607,0.000109135307318204
"Group 1-B-1","Dysosmobacter",14,146607,9.54933939034289e-05
"Group 1-B-1","Paraeggerthella",148,146607,0.00100950159269339
"Group 1-B-1","Fusimonas",24,146607,0.000163702960977307
"Group 1-B-1","Ruminococcoides",13,146607,8.86724371960411e-05
"Group 1-B-1","Alistipes",60,146607,0.000409257402443267
"Group 1-B-1","Lachnoclostridium",7,146607,4.77466969517144e-05
"Group 1-B-1","Clostridium",5,146607,3.41047835369389e-05
"Group 1-B-1","Waltera",102,146607,0.000695737584153553
"Group 1-B-1","Parvibacter",23,146607,0.000156882004269919
"Group 1-B-1","Sangeribacter",14,146607,9.54933939034289e-05
"Group 1-B-1","Kineothrix",86,146607,0.000586602276835349
"Group 1-B-1","Anaerobacterium",162,146607,0.00110499498659682
"Group 1-B-1","Faecalicatena",30,146607,0.000204628701221633
"Group 1-B-1","Acetatifactor",24,146607,0.000163702960977307
"Group 1-B-1","Flintibacter",306,146607,0.00208721275246066
"Group 1-B-1","Lacrimispora",33,146607,0.000225091571343797
"Group 1-B-1","Clostridium",4,146607,2.72838268295511e-05
"Group 1-B-1","Clostridium",5,146607,3.41047835369389e-05
"Group 1-B-1","Hungatella",11,146607,7.50305237812656e-05
"Group 1-B-1","Anaerobacterium",97,146607,0.000661632800616614
"Group 1-B-1","Lachnoclostridium",9,146607,6.138861036649e-05
"Group 1-B-1","Kineothrix",170,146607,0.00115956264025592
"Group 1-B-1","Flintibacter",27,146607,0.00018416583109947
"Group 1-B-1","Jingyaoa",18,146607,0.00012277722073298
"Group 1-B-1","Sporobacter",261,146607,0.00178026970062821
"Group 1-B-1","Breznakia",192,146607,0.00130962368781845
"Group 1-B-1","Alistipes",78,146607,0.000532034623176247
"Group 1-B-1","Spiroplasma",43,146607,0.000293301138417674
"Group 1-B-1","Ruminococcus",5,146607,3.41047835369389e-05
"Group 1-B-1","Clostridium",182,146607,0.00124141412074458
"Group 1-B-1","Anaerostipes",29,146607,0.000197807744514246
"Group 1-B-1","Fusimonas",29,146607,0.000197807744514246
"Group 1-B-1","Thomasclavelia",157,146607,0.00107089020305988
"Group 1-B-1","Clostridium",21,146607,0.000143240090855143
"Group 1-B-1","Gracilibacter",3,146607,2.04628701221633e-05
"Group 1-B-1","Clostridium",248,146607,0.00169159726343217
"Group 1-B-1","Anaerobacterium",26,146607,0.000177344874392082
"Group 1-B-1","Anaeroplasma",42,146607,0.000286480181710287
"Group 1-B-1","Gracilibacter",123,146607,0.000838977675008697
"Group 1-B-1","Lachnoclostridium",75,146607,0.000511571753054083
"Group 1-B-1","Breznakia",109,146607,0.000743484281105268
"Group 1-B-1","Blautia",106,146607,0.000723021410983104
"Group 1-B-1","Adlercreutzia",614,146607,0.0041880674183361
"Group 1-B-1","Clostridium",2,146607,1.36419134147756e-05
"Group 1-B-1","Luoshenia",74,146607,0.000504750796346696
"Group 1-B-1","Clostridium",30,146607,0.000204628701221633
"Group 1-B-1","Duncaniella",296,146607,0.00201900318538678
"Group 1-B-1","Ruminiclostridium",9,146607,6.138861036649e-05
"Group 1-B-1","Qiania",35,146607,0.000238733484758572
"Group 1-B-1","Longibaculum",43,146607,0.000293301138417674
"Group 1-B-1","Mariniplasma",108,146607,0.00073666332439788
"Group 1-B-1","Hungatella",166,146607,0.00113227881342637
"Group 1-B-1","Acetatifactor",104,146607,0.000709379497568329
"Group 1-B-1","Papillibacter",19,146607,0.000129598177440368
"Group 1-B-1","Acetatifactor",106,146607,0.000723021410983104
"Group 1-B-1","Jingyaoa",38,146607,0.000259196354880736
"Group 1-B-1","Flintibacter",178,146607,0.00121413029391502
"Group 1-B-1","Roseburia",26,146607,0.000177344874392082
"Group 1-B-1","Romboutsia",56,146607,0.000381973575613716
"Group 1-B-1","Clostridium",503,146607,0.00343094122381605
"Group 1-B-1","Anaerobacterium",18,146607,0.00012277722073298
"Group 1-B-1","Acetatifactor",7,146607,4.77466969517144e-05
"Group 1-B-1","Fusimonas",47,146607,0.000320584965247226
"Group 1-B-1","Guopingia",1119,146607,0.00763265055556692
"Group 1-B-1","Heminiphilus",3,146607,2.04628701221633e-05
"Group 1-B-1","Clostridium",73,146607,0.000497929839639308
"Group 1-B-1","Acholeplasma",250,146607,0.00170523917684694
"Group 1-B-1","Anaerotruncus",4,146607,2.72838268295511e-05
"Group 1-B-1","Clostridium",5,146607,3.41047835369389e-05
"Group 1-B-1","Kineothrix",26,146607,0.000177344874392082
"Group 1-B-1","Ruminiclostridium",23,146607,0.000156882004269919
"Group 1-B-1","Lachnoclostridium",6,146607,4.09257402443267e-05
"Group 1-B-1","Waltera",5,146607,3.41047835369389e-05
"Group 1-B-1","Clostridium",1708,146607,0.0116501940562183
"Group 1-B-1","Faecalicatena",21,146607,0.000143240090855143
"Group 1-B-1","Clostridium",28,146607,0.000190986787806858
"Group 1-B-1","Intestinimonas",7,146607,4.77466969517144e-05
"Group 1-B-1","Murimonas",7,146607,4.77466969517144e-05
"Group 1-B-1","Sangeribacter",866,146607,0.00590694850859782
"Group 1-B-1","Bacteroides",294,146607,0.00200536127197201
"Group 1-B-1","Clostridium",64,146607,0.000436541229272818
"Group 1-B-1","Clostridium",2,146607,1.36419134147756e-05
"Group 1-B-1","Ruminococcus",2,146607,1.36419134147756e-05
"Group 1-B-1","Caproiciproducens",153,146607,0.00104360637623033
"Group 1-B-1","Dysosmobacter",11,146607,7.50305237812656e-05
"Group 1-B-1","Frisingicoccus",5,146607,3.41047835369389e-05
"Group 1-B-1","Luoshenia",1,146607,6.82095670738778e-06
"Group 1-B-1","Massiliimalia",11,146607,7.50305237812656e-05
"Group 1-B-1","Eubacterium",14,146607,9.54933939034289e-05
"Group 1-B-1","Hungatella",6,146607,4.09257402443267e-05
"Group 1-B-1","Acutalibacter",158,146607,0.00107771115976727
"Group 1-B-1","Kineothrix",30,146607,0.000204628701221633
"Group 1-B-1","Lacrimispora",16,146607,0.000109135307318204
"Group 1-B-1","Anaerotignum",82,146607,0.000559318450005798
"Group 1-B-1","Muribaculum",8,146607,5.45676536591022e-05
"Group 1-B-1","Lachnoclostridium",30,146607,0.000204628701221633
"Group 1-B-1","Anaerobacterium",37,146607,0.000252375398173348
"Group 1-B-1","Pseudoflavonifractor",6,146607,4.09257402443267e-05
"Group 1-B-1","Longibaculum",27,146607,0.00018416583109947
"Group 1-B-1","Marvinbryantia",4,146607,2.72838268295511e-05
"Group 1-B-1","Mediterraneibacter",85,146607,0.000579781320127961
"Group 1-B-1","Breznakia",201,146607,0.00137101229818494
"Group 1-B-1","Harryflintia",7,146607,4.77466969517144e-05
"Group 1-B-1","Acetatifactor",57,146607,0.000388794532321103
"Group 1-B-1","Thomasclavelia",126,146607,0.00085944054513086
"Group 1-B-1","Acetatifactor",2,146607,1.36419134147756e-05
"Group 1-B-1","Olsenella",9966,146607,0.0679776545458266
"Group 1-B-1","Sporobacter",292,146607,0.00199171935855723
"Group 1-B-1","Eubacterium",641,146607,0.00437223324943557
"Group 1-B-1","Clostridium",55,146607,0.000375152618906328
"Group 1-B-1","Dysosmobacter",2,146607,1.36419134147756e-05
"Group 1-B-1","Cuneatibacter",36,146607,0.00024555444146596
"Group 1-B-1","Acetatifactor",7,146607,4.77466969517144e-05
"Group 1-B-1","Breznakia",88,146607,0.000600244190250124
"Group 1-B-1","Akkermansia",3,146607,2.04628701221633e-05
"Group 1-B-1","Mariniplasma",96,146607,0.000654811843909227
"Group 1-B-1","Faecalibacillus",2,146607,1.36419134147756e-05
"Group 1-B-1","Flintibacter",12,146607,8.18514804886533e-05
"Group 1-B-1","Guopingia",16,146607,0.000109135307318204
"Group 1-B-1","Acetatifactor",98,146607,0.000668453757324002
"Group 1-B-1","Emergencia",7,146607,4.77466969517144e-05
"Group 1-B-1","Anaerostipes",36,146607,0.00024555444146596
