"","sampleid","genus","count","count_total","count_relative","Treatment","Time_point","Treatment_group","color","color_base","color_label_group","color_label_group_distinct"
"170","Group 1-C-1","Gracilibacter",1341,140470,0.00954652238912223,"Control","Baseline","Control","#A9865E","#9C854E","o__Clostridiales","o__Clostridiales.80"
"171","Group 1-C-1","Anaerobacterium",1268,140470,0.00902683847084787,"Control","Baseline","Control","#AB855D","#9C854E","o__Clostridiales","o__Clostridiales.87"
"172","Group 1-C-1","Mediterraneibacter",1189,140470,0.00846444080586602,"Control","Baseline","Control","#f5cdca","#EC9B96","f__Lachnospiraceae","f__Lachnospiraceae.53"
"173","Group 1-C-1","Mediterraneibacter",1154,140470,0.00821527728340571,"Control","Baseline","Control","#f5cdca","#EC9B96","f__Lachnospiraceae","f__Lachnospiraceae.53"
"174","Group 1-C-1","Anaerobacterium",1126,140470,0.00801594646543746,"Control","Baseline","Control","#AB855D","#9C854E","o__Clostridiales","o__Clostridiales.87"
"175","Group 1-C-1","Duncaniella",1108,140470,0.00788780522531501,"Control","Baseline","Control","#7fbebe","#51AB9B","p__Bacteroidetes","p__Bacteroidetes.100"
"176","Group 1-C-1","Clostridium",1094,140470,0.00778813981633089,"Control","Baseline","Control","#9C763F","#9C854E","o__Clostridiales","o__Clostridiales.49"
"177","Group 1-C-1","Sporofaciens",1057,140470,0.00752473837830142,"Control","Baseline","Control","#efafab","#EC9B96","f__Lachnospiraceae","f__Lachnospiraceae.52"
"178","Group 1-C-1","Clostridium",1046,140470,0.00744642984267103,"Control","Baseline","Control","#9C763F","#9C854E","o__Clostridiales","o__Clostridiales.49"
"179","Group 1-C-1","Sporofaciens",1014,140470,0.00721862319356446,"Control","Baseline","Control","#efafab","#EC9B96","f__Lachnospiraceae","f__Lachnospiraceae.52"
"180","Group 1-C-1","Duncaniella",994,140470,0.00707624403787286,"Control","Baseline","Control","#7fbebe","#51AB9B","p__Bacteroidetes","p__Bacteroidetes.100"
"181","Group 1-C-2","Lactobacillus",17642,78299,0.225315776702129,"Control","1d","Control","#3B51A3","#3B51A3","g__Lactobacillus","g__Lactobacillus.1"
"182","Group 1-C-2","Lactobacillus",13466,78299,0.171981762219185,"Control","1d","Control","#3B51A3","#3B51A3","g__Lactobacillus","g__Lactobacillus.1"
"183","Group 1-C-2","Turicibacter",10644,78299,0.135940433466583,"Control","1d","Control","#66641B","#7A6920","o__Erysipelotrichales","o__Erysipelotrichales.1"
"184","Group 1-C-2","Duncaniella",7824,78299,0.0999246478243656,"Control","1d","Control","#7fbebe","#51AB9B","p__Bacteroidetes","p__Bacteroidetes.100"
"185","Group 1-C-2","Turicibacter",7749,78299,0.0989667811849449,"Control","1d","Control","#66641B","#7A6920","o__Erysipelotrichales","o__Erysipelotrichales.1"
"186","Group 1-C-2","Duncaniella",5655,78299,0.0722231446123194,"Control","1d","Control","#7fbebe","#51AB9B","p__Bacteroidetes","p__Bacteroidetes.100"
"187","Group 1-C-2","Olsenella",1272,78299,0.0162454182045748,"Control","1d","Control","#976396","#A77097","p__Actinobacteria","p__Actinobacteria.18"
"188","Group 1-C-2","Sporofaciens",929,78299,0.0118647747736242,"Control","1d","Control","#efafab","#EC9B96","f__Lachnospiraceae","f__Lachnospiraceae.52"
"189","Group 1-C-2","Olsenella",914,78299,0.01167320144574,"Control","1d","Control","#976396","#A77097","p__Actinobacteria","p__Actinobacteria.18"
"190","Group 1-C-2","Duncaniella",749,78299,0.00956589483901455,"Control","1d","Control","#7fbebe","#51AB9B","p__Bacteroidetes","p__Bacteroidetes.100"
"191","Group 1-C-2","Sporofaciens",575,78299,0.00734364423555856,"Control","1d","Control","#efafab","#EC9B96","f__Lachnospiraceae","f__Lachnospiraceae.52"
"192","Group 1-C-2","Duncaniella",509,78299,0.00650072159286836,"Control","1d","Control","#7fbebe","#51AB9B","p__Bacteroidetes","p__Bacteroidetes.100"
"193","Group 1-C-2","Muribaculum",408,78299,0.00521079451844851,"Control","1d","Control","#4CA687","#51AB9B","p__Bacteroidetes","p__Bacteroidetes.41"
"194","Group 1-C-2","Mediterraneibacter",397,78299,0.00507030741133348,"Control","1d","Control","#f5cdca","#EC9B96","f__Lachnospiraceae","f__Lachnospiraceae.53"
"195","Group 1-C-2","Muribaculum",307,78299,0.00392086744402866,"Control","1d","Control","#4CA687","#51AB9B","p__Bacteroidetes","p__Bacteroidetes.41"
"196","Group 1-C-2","Mediterraneibacter",293,78299,0.0037420656713368,"Control","1d","Control","#f5cdca","#EC9B96","f__Lachnospiraceae","f__Lachnospiraceae.53"
"197","Group 1-C-2","Duncaniella",241,78299,0.00307794480133846,"Control","1d","Control","#7fbebe","#51AB9B","p__Bacteroidetes","p__Bacteroidetes.100"
"198","Group 1-C-2","Adlercreutzia",225,78299,0.00287359991826205,"Control","1d","Control","#9A6096","#A77097","p__Actinobacteria","p__Actinobacteria.35"
"199","Group 1-C-2","Akkermansia",194,78299,0.0024776817073015,"Control","1d","Control","#377EB8","#377EB8","g__Akkermansia","g__Akkermansia.1"
"200","Group 1-C-2","Sangeribacter",189,78299,0.00241382393134012,"Control","1d","Control","#b9dbdb","#51AB9B","p__Bacteroidetes","p__Bacteroidetes.101"
"201","Group 1-C-3","Lactobacillus",23798,125670,0.189368982255113,"Control","4d","Control","#3B51A3","#3B51A3","g__Lactobacillus","g__Lactobacillus.1"
"202","Group 1-C-3","Lactobacillus",21020,125670,0.167263467812525,"Control","4d","Control","#3B51A3","#3B51A3","g__Lactobacillus","g__Lactobacillus.1"
"203","Group 1-C-3","Duncaniella",16679,125670,0.132720617490252,"Control","4d","Control","#7fbebe","#51AB9B","p__Bacteroidetes","p__Bacteroidetes.100"
"204","Group 1-C-3","Duncaniella",13987,125670,0.111299435028249,"Control","4d","Control","#7fbebe","#51AB9B","p__Bacteroidetes","p__Bacteroidetes.100"
"205","Group 1-C-3","Olsenella",3752,125670,0.0298559719901329,"Control","4d","Control","#976396","#A77097","p__Actinobacteria","p__Actinobacteria.18"
"206","Group 1-C-3","Ruminiclostridium",3632,125670,0.0289010901567598,"Control","4d","Control","#898147","#9C854E","o__Clostridiales","o__Clostridiales.6"
"207","Group 1-C-3","Olsenella",3426,125670,0.0272618763428026,"Control","4d","Control","#976396","#A77097","p__Actinobacteria","p__Actinobacteria.18"
"208","Group 1-C-3","Ruminiclostridium",3235,125670,0.025742022758017,"Control","4d","Control","#898147","#9C854E","o__Clostridiales","o__Clostridiales.6"
"209","Group 1-C-3","Sporofaciens",2817,125670,0.022415851038434,"Control","4d","Control","#efafab","#EC9B96","f__Lachnospiraceae","f__Lachnospiraceae.52"
"210","Group 1-C-3","Sporofaciens",2459,125670,0.0195671202355375,"Control","4d","Control","#efafab","#EC9B96","f__Lachnospiraceae","f__Lachnospiraceae.52"
"211","Group 1-C-3","Duncaniella",2022,125670,0.0160897588923371,"Control","4d","Control","#7fbebe","#51AB9B","p__Bacteroidetes","p__Bacteroidetes.100"
"212","Group 1-C-3","Turicibacter",1948,125670,0.0155009150950903,"Control","4d","Control","#66641B","#7A6920","o__Erysipelotrichales","o__Erysipelotrichales.1"
"213","Group 1-C-3","Duncaniella",1758,125670,0.0139890188589162,"Control","4d","Control","#7fbebe","#51AB9B","p__Bacteroidetes","p__Bacteroidetes.100"
"214","Group 1-C-3","Turicibacter",1687,125670,0.0134240471075038,"Control","4d","Control","#66641B","#7A6920","o__Erysipelotrichales","o__Erysipelotrichales.1"
"215","Group 1-C-3","Muribaculum",1398,125670,0.0111243733587968,"Control","4d","Control","#4CA687","#51AB9B","p__Bacteroidetes","p__Bacteroidetes.41"
"216","Group 1-C-3","Muribaculum",1228,125670,0.0097716240948516,"Control","4d","Control","#4CA687","#51AB9B","p__Bacteroidetes","p__Bacteroidetes.41"
"217","Group 1-C-3","Duncaniella",687,125670,0.00546669849606111,"Control","4d","Control","#7fbebe","#51AB9B","p__Bacteroidetes","p__Bacteroidetes.100"
"218","Group 1-C-3","Sangeribacter",635,125670,0.00505291636826609,"Control","4d","Control","#b9dbdb","#51AB9B","p__Bacteroidetes","p__Bacteroidetes.101"
"219","Group 1-C-3","Duncaniella",614,125670,0.0048858120474258,"Control","4d","Control","#7fbebe","#51AB9B","p__Bacteroidetes","p__Bacteroidetes.100"
"220","Group 1-C-3","Sangeribacter",543,125670,0.00432084029601337,"Control","4d","Control","#b9dbdb","#51AB9B","p__Bacteroidetes","p__Bacteroidetes.101"
"221","Group 1-C-4","Lactobacillus",18713,123030,0.152101113549541,"Control","7d","Control","#3B51A3","#3B51A3","g__Lactobacillus","g__Lactobacillus.1"
"222","Group 1-C-4","Lactobacillus",18184,123030,0.147801349264407,"Control","7d","Control","#3B51A3","#3B51A3","g__Lactobacillus","g__Lactobacillus.1"
"223","Group 1-C-4","Duncaniella",17039,123030,0.138494676095261,"Control","7d","Control","#7fbebe","#51AB9B","p__Bacteroidetes","p__Bacteroidetes.100"
"224","Group 1-C-4","Duncaniella",15270,123030,0.124116069251402,"Control","7d","Control","#7fbebe","#51AB9B","p__Bacteroidetes","p__Bacteroidetes.100"
"225","Group 1-C-4","Turicibacter",11662,123030,0.0947898886450459,"Control","7d","Control","#66641B","#7A6920","o__Erysipelotrichales","o__Erysipelotrichales.1"
"226","Group 1-C-4","Turicibacter",10831,123030,0.0880354385109323,"Control","7d","Control","#66641B","#7A6920","o__Erysipelotrichales","o__Erysipelotrichales.1"
"227","Group 1-C-4","Olsenella",4114,123030,0.0334389986182232,"Control","7d","Control","#976396","#A77097","p__Actinobacteria","p__Actinobacteria.18"
"228","Group 1-C-4","Olsenella",4079,123030,0.0331545151589043,"Control","7d","Control","#976396","#A77097","p__Actinobacteria","p__Actinobacteria.18"
"229","Group 1-C-4","Duncaniella",1171,123030,0.00951800373892546,"Control","7d","Control","#7fbebe","#51AB9B","p__Bacteroidetes","p__Bacteroidetes.100"
"230","Group 1-C-4","Duncaniella",1168,123030,0.00949361944241242,"Control","7d","Control","#7fbebe","#51AB9B","p__Bacteroidetes","p__Bacteroidetes.100"
"231","Group 1-C-4","Sangeribacter",898,123030,0.00729903275623832,"Control","7d","Control","#b9dbdb","#51AB9B","p__Bacteroidetes","p__Bacteroidetes.101"
"232","Group 1-C-4","Sangeribacter",840,123030,0.00682760302365277,"Control","7d","Control","#b9dbdb","#51AB9B","p__Bacteroidetes","p__Bacteroidetes.101"
"233","Group 1-C-4","Muribaculum",815,123030,0.00662440055271072,"Control","7d","Control","#4CA687","#51AB9B","p__Bacteroidetes","p__Bacteroidetes.41"
"234","Group 1-C-4","Muribaculum",761,123030,0.0061854832154759,"Control","7d","Control","#4CA687","#51AB9B","p__Bacteroidetes","p__Bacteroidetes.41"
"235","Group 1-C-4","Ruminiclostridium",726,123030,0.00590099975615704,"Control","7d","Control","#898147","#9C854E","o__Clostridiales","o__Clostridiales.6"
"236","Group 1-C-4","Ruminiclostridium",719,123030,0.00584410306429326,"Control","7d","Control","#898147","#9C854E","o__Clostridiales","o__Clostridiales.6"
"237","Group 1-C-4","Anaerobacterium",440,123030,0.00357636348858002,"Control","7d","Control","#AB855D","#9C854E","o__Clostridiales","o__Clostridiales.87"
"238","Group 1-C-4","Duncaniella",408,123030,0.0033162643257742,"Control","7d","Control","#7fbebe","#51AB9B","p__Bacteroidetes","p__Bacteroidetes.100"
"239","Group 1-C-4","Duncaniella",400,123030,0.00325123953507275,"Control","7d","Control","#7fbebe","#51AB9B","p__Bacteroidetes","p__Bacteroidetes.100"
"240","Group 1-C-4","Anaerobacterium",395,123030,0.00321059904088434,"Control","7d","Control","#AB855D","#9C854E","o__Clostridiales","o__Clostridiales.87"
"241","Group 2-A-1","Duncaniella",13974,111225,0.125637221847606,"Fludarabine","Baseline","chemotherapy","#7fbebe","#51AB9B","p__Bacteroidetes","p__Bacteroidetes.100"
"242","Group 2-A-1","Turicibacter",11943,111225,0.107376938637896,"Fludarabine","Baseline","chemotherapy","#66641B","#7A6920","o__Erysipelotrichales","o__Erysipelotrichales.1"
"243","Group 2-A-1","Turicibacter",11711,111225,0.105291076646437,"Fludarabine","Baseline","chemotherapy","#66641B","#7A6920","o__Erysipelotrichales","o__Erysipelotrichales.1"
"244","Group 2-A-1","Duncaniella",10644,111225,0.0956979096426163,"Fludarabine","Baseline","chemotherapy","#7fbebe","#51AB9B","p__Bacteroidetes","p__Bacteroidetes.100"
"245","Group 2-A-1","Lactobacillus",9710,111225,0.0873005169701056,"Fludarabine","Baseline","chemotherapy","#3B51A3","#3B51A3","g__Lactobacillus","g__Lactobacillus.1"
"246","Group 2-A-1","Lactobacillus",9693,111225,0.0871476736345246,"Fludarabine","Baseline","chemotherapy","#3B51A3","#3B51A3","g__Lactobacillus","g__Lactobacillus.1"
"247","Group 2-A-1","Duncaniella",2315,111225,0.0208136659923578,"Fludarabine","Baseline","chemotherapy","#7fbebe","#51AB9B","p__Bacteroidetes","p__Bacteroidetes.100"
"248","Group 2-A-1","Duncaniella",2099,111225,0.0188716565520342,"Fludarabine","Baseline","chemotherapy","#7fbebe","#51AB9B","p__Bacteroidetes","p__Bacteroidetes.100"
"249","Group 2-A-1","Sporofaciens",1583,111225,0.0142324117779276,"Fludarabine","Baseline","chemotherapy","#efafab","#EC9B96","f__Lachnospiraceae","f__Lachnospiraceae.52"
"250","Group 2-A-1","Spiroplasma",1569,111225,0.0141065407956844,"Fludarabine","Baseline","chemotherapy","#B3B5B0","#BBBBBB","other__other","other__other.83"
"251","Group 2-A-1","Spiroplasma",1545,111225,0.0138907619689818,"Fludarabine","Baseline","chemotherapy","#B3B5B0","#BBBBBB","other__other","other__other.83"
"252","Group 2-A-1","Sporofaciens",1489,111225,0.013387278040009,"Fludarabine","Baseline","chemotherapy","#efafab","#EC9B96","f__Lachnospiraceae","f__Lachnospiraceae.52"
"253","Group 2-A-1","Muribaculum",975,111225,0.00876601483479434,"Fludarabine","Baseline","chemotherapy","#4CA687","#51AB9B","p__Bacteroidetes","p__Bacteroidetes.41"
"254","Group 2-A-1","Muribaculum",852,111225,0.00766014834794336,"Fludarabine","Baseline","chemotherapy","#4CA687","#51AB9B","p__Bacteroidetes","p__Bacteroidetes.41"
"255","Group 2-A-1","Duncaniella",773,111225,0.00694987637671387,"Fludarabine","Baseline","chemotherapy","#7fbebe","#51AB9B","p__Bacteroidetes","p__Bacteroidetes.100"
"256","Group 2-A-1","Duncaniella",764,111225,0.00686895931670038,"Fludarabine","Baseline","chemotherapy","#7fbebe","#51AB9B","p__Bacteroidetes","p__Bacteroidetes.100"
"257","Group 2-A-1","Mediterraneibacter",707,111225,0.00635648460328164,"Fludarabine","Baseline","chemotherapy","#f5cdca","#EC9B96","f__Lachnospiraceae","f__Lachnospiraceae.53"
"258","Group 2-A-1","Mediterraneibacter",655,111225,0.0058889638120926,"Fludarabine","Baseline","chemotherapy","#f5cdca","#EC9B96","f__Lachnospiraceae","f__Lachnospiraceae.53"
"259","Group 2-A-1","Sangeribacter",592,111225,0.0053225443919982,"Fludarabine","Baseline","chemotherapy","#b9dbdb","#51AB9B","p__Bacteroidetes","p__Bacteroidetes.101"
"260","Group 2-A-1","Ruminiclostridium",570,111225,0.00512474713418746,"Fludarabine","Baseline","chemotherapy","#898147","#9C854E","o__Clostridiales","o__Clostridiales.6"
"261","Group 2-A-2","Lactobacillus",22563,113989,0.197940152119941,"Fludarabine","1d","chemotherapy","#3B51A3","#3B51A3","g__Lactobacillus","g__Lactobacillus.1"
"262","Group 2-A-2","Lactobacillus",20324,113989,0.178297905938292,"Fludarabine","1d","chemotherapy","#3B51A3","#3B51A3","g__Lactobacillus","g__Lactobacillus.1"
"263","Group 2-A-2","Turicibacter",8955,113989,0.0785602119502759,"Fludarabine","1d","chemotherapy","#66641B","#7A6920","o__Erysipelotrichales","o__Erysipelotrichales.1"
"264","Group 2-A-2","Turicibacter",7949,113989,0.0697347989718306,"Fludarabine","1d","chemotherapy","#66641B","#7A6920","o__Erysipelotrichales","o__Erysipelotrichales.1"
"265","Group 2-A-2","Marvinbryantia",7761,113989,0.0680855170235724,"Fludarabine","1d","chemotherapy","#EDABA3","#EC9B96","f__Lachnospiraceae","f__Lachnospiraceae.28"
"266","Group 2-A-2","Marvinbryantia",6869,113989,0.0602602005456667,"Fludarabine","1d","chemotherapy","#EDABA3","#EC9B96","f__Lachnospiraceae","f__Lachnospiraceae.28"
"267","Group 2-A-2","Mediterraneibacter",2814,113989,0.0246865925659493,"Fludarabine","1d","chemotherapy","#f5cdca","#EC9B96","f__Lachnospiraceae","f__Lachnospiraceae.53"
"268","Group 2-A-2","Mediterraneibacter",2473,113989,0.0216950758406513,"Fludarabine","1d","chemotherapy","#f5cdca","#EC9B96","f__Lachnospiraceae","f__Lachnospiraceae.53"
"269","Group 2-A-2","Sporofaciens",958,113989,0.00840431971506022,"Fludarabine","1d","chemotherapy","#efafab","#EC9B96","f__Lachnospiraceae","f__Lachnospiraceae.52"
"270","Group 2-A-2","Faecalicatena",952,113989,0.00835168305713709,"Fludarabine","1d","chemotherapy","#D89691","#EC9B96","f__Lachnospiraceae","f__Lachnospiraceae.1"
"271","Group 2-A-2","Sporofaciens",910,113989,0.00798322645167516,"Fludarabine","1d","chemotherapy","#efafab","#EC9B96","f__Lachnospiraceae","f__Lachnospiraceae.52"
"272","Group 2-A-2","Enterocloster",896,113989,0.00786040758318785,"Fludarabine","1d","chemotherapy","#f3c3c0","#EC9B96","f__Lachnospiraceae","f__Lachnospiraceae.51"
"273","Group 2-A-2","Faecalicatena",892,113989,0.00782531647790576,"Fludarabine","1d","chemotherapy","#D89691","#EC9B96","f__Lachnospiraceae","f__Lachnospiraceae.1"
"274","Group 2-A-2","Anaerobacterium",842,113989,0.00738667766187965,"Fludarabine","1d","chemotherapy","#AB855D","#9C854E","o__Clostridiales","o__Clostridiales.87"
"275","Group 2-A-2","Faecalicatena",815,113989,0.00714981270122556,"Fludarabine","1d","chemotherapy","#D89691","#EC9B96","f__Lachnospiraceae","f__Lachnospiraceae.1"
"276","Group 2-A-2","Enterocloster",773,113989,0.00678135609576363,"Fludarabine","1d","chemotherapy","#f3c3c0","#EC9B96","f__Lachnospiraceae","f__Lachnospiraceae.51"
"277","Group 2-A-2","Anaerobacterium",756,113989,0.00663221889831475,"Fludarabine","1d","chemotherapy","#AB855D","#9C854E","o__Clostridiales","o__Clostridiales.87"
"278","Group 2-A-2","Kineothrix",708,113989,0.00621112563492969,"Fludarabine","1d","chemotherapy","#FCA897","#EC9B96","f__Lachnospiraceae","f__Lachnospiraceae.44"
"279","Group 2-A-2","Kineothrix",696,113989,0.00610585231908342,"Fludarabine","1d","chemotherapy","#FCA897","#EC9B96","f__Lachnospiraceae","f__Lachnospiraceae.44"
"280","Group 2-A-2","Faecalicatena",641,113989,0.0056233496214547,"Fludarabine","1d","chemotherapy","#D89691","#EC9B96","f__Lachnospiraceae","f__Lachnospiraceae.1"
"281","Group 2-A-3","Duncaniella",13416,93556,0.143400743939459,"Fludarabine","4d","chemotherapy","#7fbebe","#51AB9B","p__Bacteroidetes","p__Bacteroidetes.100"
"282","Group 2-A-3","Duncaniella",11308,93556,0.120868784471333,"Fludarabine","4d","chemotherapy","#7fbebe","#51AB9B","p__Bacteroidetes","p__Bacteroidetes.100"
"283","Group 2-A-3","Akkermansia",9647,93556,0.103114712044123,"Fludarabine","4d","chemotherapy","#377EB8","#377EB8","g__Akkermansia","g__Akkermansia.1"
"284","Group 2-A-3","Lactobacillus",9171,93556,0.09802685022874,"Fludarabine","4d","chemotherapy","#3B51A3","#3B51A3","g__Lactobacillus","g__Lactobacillus.1"
"285","Group 2-A-3","Lactobacillus",8787,93556,0.0939223566633888,"Fludarabine","4d","chemotherapy","#3B51A3","#3B51A3","g__Lactobacillus","g__Lactobacillus.1"
"286","Group 2-A-3","Turicibacter",6842,93556,0.0731326692034717,"Fludarabine","4d","chemotherapy","#66641B","#7A6920","o__Erysipelotrichales","o__Erysipelotrichales.1"
