"asv_id","kingdom","phylum","class","order","family","genus","species"
"131e1ed99282defacc2161df1386f4de","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","Akkermansiaceae","Akkermansia","Akkermansia muciniphila"
"134dc1ad902d8a70962c49f6d1ede655","Bacteria","Bacillota","Clostridia","Eubacteriales","Clostridiaceae","Clostridium","Clostridium disporicum"
"134e5f52c8f56263d0c402d04b7fa4d6","Bacteria","Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Anaerobacterium","Anaerobacterium chartisolvens"
"138416d7cd3d3234cf41c9368646d3cb","Bacteria","Bacillota","Clostridia","Eubacteriales","Lachnospiraceae","Acetatifactor","Acetatifactor muris"
"13b154a0f05bcb11f7addfc98ba61935","Bacteria","Bacillota","Clostridia","Eubacteriales","Lachnospiraceae","Qiania","Qiania dongpingensis"
"13b56acd54dca4e29b15de7eeb63185f","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Heminiphilus","Heminiphilus faecis"
"13ba7e7eedb7dc5f65e30bf408b1f8fd","Bacteria","Bacillota","Clostridia","Eubacteriales","Eubacteriaceae","Eubacterium","Eubacterium xylanophilum"
"13bf1a1db2752793993665c93055cdb7","Bacteria","Bacillota","Clostridia","Eubacteriales","Clostridiaceae","Hungatella","Hungatella effluvii"
"13f18fd5f35828b6b43485b3e919bee2","Bacteria","Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Ruminiclostridium","Ruminiclostridium herbifermentans"
"13f2dac7bba3dcd62c88ff8e2db3e416","Bacteria","Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Angelakisella","Angelakisella massiliensis"
"13ffa30454250559aba37473e2ce4a11","Bacteria","Bacillota","Clostridia","Eubacteriales","Lachnospiraceae","Faecalicatena","Faecalicatena orotica"
"141609de08ebf9a7469067bc4d6de2c1","Bacteria","Bacillota","Clostridia","Eubacteriales","Lachnospiraceae","Lachnoclostridium","[Clostridium] scindens"
"141b790cd1d9b02141570a1f2295d92b","Bacteria","Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus acidophilus"
"145642d96566019efd762b62e31aa8c3","Bacteria","Bacillota","Clostridia","Eubacteriales","Clostridiaceae","Hungatella","Hungatella xylanolytica"
"145654af19f299ba8eb7038a2c16a356","Bacteria","Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Acutalibacter","Acutalibacter muris"
"1459d7ce6b611c1237eca466616c0249","Bacteria","Bacillota","Clostridia","Eubacteriales","Clostridiaceae","Clostridium","Clostridium porci"
"145dcf3681aa838587d05c44db8bbd98","Bacteria","Bacillota","Clostridia","Eubacteriales","Lachnospiraceae","Simiaoa","Simiaoa hominis"
"146f8be4fbc7cb50332cb672a523aaff","Bacteria","Bacillota","Clostridia","Eubacteriales","Clostridiaceae","Clostridium","Clostridium fessum"
"14c38908c31fc7cf33626b3d23ea5410","Bacteria","Bacillota","Clostridia","Eubacteriales","Lachnospiraceae","Simiaoa","Simiaoa hominis"
"14f5aaf45d423aa73a0cc318816fb9fe","Bacteria","Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Vescimonas","Vescimonas coprocola"
"152aeb27636dad07f3b3607cdc0b329e","Bacteria","Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus gasseri"
"153311f3f94ec149fb76d4eb5c3d661c","Bacteria","Bacillota","Clostridia","Eubacteriales","Lachnospiraceae","Lachnoclostridium","[Clostridium] scindens"
"156f7a2d8b554f43958a2baf7e9d3313","Bacteria","Bacillota","Clostridia","Eubacteriales","","Flintibacter","Flintibacter butyricus"
"157467557576dbffe852602677b1c379","Bacteria","Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Harryflintia","Harryflintia acetispora"
"15881a90e650b75b0911a6fbd620db56","Bacteria","Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Vescimonas","Vescimonas coprocola"
"15a84d22215858184d8ace01eb5706b0","Bacteria","Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus gasseri"
"15dfce7fa725dfffd35d415c06b4124e","Bacteria","Bacillota","Clostridia","Eubacteriales","Lachnospiraceae","Dorea","Dorea longicatena"
"15fbda64229a61e445a2fb59f5afca41","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","Akkermansiaceae","Akkermansia","Akkermansia muciniphila"
"160d77162893834479ea144680506481","Bacteria","Bacillota","Clostridia","Eubacteriales","Lachnospiraceae","Waltera","Waltera intestinalis"
"16151df2e965ce1768c2e0e8f5c0dac2","Bacteria","Bacillota","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Breznakia","Breznakia pachnodae"
"165461ae04dbc241089585eb042e9a56","Bacteria","Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus gasseri"
"166ced1d60a7db475617240f87b9912e","Bacteria","Bacillota","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Breznakia","Breznakia pachnodae"
"16757d4adba37fc32677b0f0b5567b98","Bacteria","Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Ruminococcus","Ruminococcus champanellensis"
"169ebc3d19ffd9e896ae05cd755351d6","Bacteria","Bacillota","Clostridia","Eubacteriales","Lachnospiraceae","Lacrimispora","Lacrimispora algidixylanolytica"
"16ad4ab708c726baa6608b4b5726b5cd","Bacteria","Bacillota","Clostridia","Eubacteriales","Lachnospiraceae","Lacrimispora","Lacrimispora celerecrescens"
"16bbe9ff06369b8f7d941b14c2eba0ba","Bacteria","Bacillota","Clostridia","Eubacteriales","Clostridiaceae","Clostridium","Clostridium phoceensis"
"16fafcbf41a59c7aa265324bb277c92c","Bacteria","Bacillota","Clostridia","Eubacteriales","Christensenellaceae","Guopingia","Guopingia tenuis"
"170252e9e1bb4c2fe5d0b93e22151ce1","Bacteria","Bacillota","Clostridia","Eubacteriales","Lachnospiraceae","Jutongia","Jutongia hominis"
"17219c07370cf321e3b56c00b7e47e32","Bacteria","Pseudomonadota","Deltaproteobacteria","Desulfuromonadales","Desulfuromonadaceae","Desulfuromonas","Desulfuromonas acetoxidans"
"175872d6aa8e42ac09baab0905edba3d","Bacteria","Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus gasseri"
"17a00e5b50d679cfc091302e7e4ff477","Bacteria","Bacillota","Clostridia","Eubacteriales","Clostridiaceae","Clostridium","Clostridium phoceensis"
"17cb9f6d8a350ac88b4d09304c56e269","Bacteria","Bacillota","Clostridia","Eubacteriales","Eubacteriaceae","Eubacterium","Eubacterium coprostanoligenes"
"17fed8e487c3b50869f5ecf7004e5037","Bacteria","Bacillota","Clostridia","Eubacteriales","Eubacteriaceae","Eubacterium","Eubacterium oxidoreducens"
"182281324987ada72ee33e59413a91de","Bacteria","Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Ruminiclostridium","Ruminiclostridium herbifermentans"
"184a368b2c2a4fecd96923ee90b47d20","Bacteria","Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus gasseri"
"184a8e859ea6101038fb22469ccfb5ac","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Yersiniaceae","Ewingella","Ewingella americana"
"185b5a75c549e533943ae80cb5fdb01b","Bacteria","Bacillota","Clostridia","Eubacteriales","Lachnospiraceae","Marvinbryantia","Marvinbryantia formatexigens"
"18780e8602dae9d80edf0d7cf1c1eb9b","Bacteria","Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Angelakisella","Angelakisella massiliensis"
"187d5dcd16bbcd129e7d6847f4fcf46f","Bacteria","Bacillota","Clostridia","Eubacteriales","Lachnospiraceae","Suipraeoptans","Suipraeoptans intestinalis"
"18d54e8f3c0c754edc4dc532b8309701","Bacteria","Bacillota","Clostridia","Eubacteriales","Lachnospiraceae","Marvinbryantia","Marvinbryantia formatexigens"
"18e4c7b40075340794f5cc08f5ea96da","Bacteria","Bacillota","Clostridia","Eubacteriales","Clostridiaceae","Clostridium","Clostridium phoceensis"
"19193df88550274e54bc73a8744293b4","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Sangeribacter","Sangeribacter muris"
"191996f13833196266b39bbc31c43d2c","Bacteria","Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Lawsonibacter","Lawsonibacter asaccharolyticus"
"191a552f3cb009a44bf62b63165d3cc8","Bacteria","Bacillota","Clostridia","Eubacteriales","Lachnospiraceae","Marvinbryantia","Marvinbryantia formatexigens"
"19201781b63f3ecbf273e71a0babe3c3","Bacteria","Bacillota","Clostridia","Eubacteriales","Lachnospiraceae","Lachnoclostridium","Lachnoclostridium pacaense"
"1922d81d4265bc5b6095012d27f5f5b7","Bacteria","Bacillota","Clostridia","Eubacteriales","Christensenellaceae","Guopingia","Guopingia tenuis"
"197a878f347af34f969f8c457bf0649c","Bacteria","Bacillota","Clostridia","Eubacteriales","Lachnospiraceae","Kineothrix","Kineothrix alysoides"
"1990f3711a9b0314033b18e00872de18","Bacteria","Bacillota","Clostridia","Eubacteriales","Clostridiaceae","Clostridium","Clostridium fessum"
"19be799fba9aee8bf5b897b351a377f6","Bacteria","Bacillota","Clostridia","Eubacteriales","Lachnospiraceae","Bilifractor","Bilifractor porci"
"19d6b53f148a4cccd087666096b23f84","Bacteria","Bacillota","Clostridia","Eubacteriales","","Flintibacter","Flintibacter butyricus"
"1a01fac5d715c9592d62c832f8658c10","Bacteria","Bacillota","Clostridia","Eubacteriales","Clostridiaceae","Hungatella","Hungatella xylanolytica"
"1a0f1916b3a6975278f27c996f0df8a1","Bacteria","Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Limosilactobacillus","Limosilactobacillus fermentum"
"1a384eab0087503560e19814ad080bf1","Bacteria","Actinomycetota","Coriobacteriia","Eggerthellales","Eggerthellaceae","Adlercreutzia","Adlercreutzia muris"
"1a3a9e41ffa0946be229b510ed9add01","Bacteria","Bacillota","Clostridia","Eubacteriales","Clostridiaceae","Clostridium","Clostridium phoceensis"
"1a431dffdf0ab8787f39693b6842c345","Bacteria","Bacillota","Clostridia","Eubacteriales","Lachnospiraceae","Lacrimispora","Lacrimispora celerecrescens"
"1a51e84da96a6068b0bf33f192b224ad","Bacteria","Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Vescimonas","Vescimonas coprocola"
"1a698035492550ab31338be3049da585","Bacteria","Bacillota","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Longibaculum","Longibaculum muris"
"1a6d7eab6b96eee1c8b8998cddbcb7c0","Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Microbacteriaceae","Microbacterium","Microbacterium proteolyticum"
"1a8f11a2d0f8764a6927fb6031673436","Bacteria","Bacillota","Clostridia","Eubacteriales","","Intestinimonas","Intestinimonas timonensis"
"1a94f39af834f967f54cec2a86c97121","Bacteria","Bacillota","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus aerius"
"1aac2c85cde902847cc862cb63a73c6e","Bacteria","Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Ruminococcus","Ruminococcus champanellensis"
"1af3f8347c5cac5269897e0028d8dcbc","Bacteria","Bacillota","Clostridia","Eubacteriales","Lachnospiraceae","Jutongia","Jutongia huaianensis"
"1b09214c98fcc76cd7b40d3211e1e7bd","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Duncaniella","Duncaniella muris"
"1b4b6ce0ee4b93c771cd52062ca31363","Bacteria","Bacillota","Clostridia","Eubacteriales","Clostridiaceae","Clostridium","Clostridium phoceensis"
"1ba25a10a24e71395c7ca66ea9d84b8d","Bacteria","Bacillota","Clostridia","Eubacteriales","Clostridiaceae","Clostridium","Clostridium phoceensis"
"1bac0ca48c588493b54aa52318977e7f","Bacteria","Bacillota","Tissierellia","Tissierellales","Peptoniphilaceae","Anaerococcus","Anaerococcus provencensis"
"1baedfc9b8495f93f167298fd701c801","Bacteria","Bacillota","Clostridia","Eubacteriales","Lachnospiraceae","Kineothrix","Kineothrix alysoides"
"1bbb1e72e9dd1f14f14b3f38862c34ac","Bacteria","Bacillota","Clostridia","Eubacteriales","Lachnospiraceae","Lachnoclostridium","[Clostridium] methoxybenzovorans"
"1bbe02e76fba1576fec5025917016436","Bacteria","Actinomycetota","Coriobacteriia","Coriobacteriales","Atopobiaceae","Olsenella","Olsenella phocaeensis"
"1c0732832c27162ec4e7e1ec75801135","Bacteria","Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Neglectibacter","Neglectibacter timonensis"
"1c29e33b0524a4c03c35e50ece4f8ab9","Bacteria","Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Massiliimalia","Massiliimalia timonensis"
"1c399927488fb95f087a7c5a30fdf5bf","Bacteria","Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Latilactobacillus","Latilactobacillus curvatus"
"1c8b2b2ba89fc1608e47fa9e1954f95e","Bacteria","Tenericutes","Mollicutes","Entomoplasmatales","Spiroplasmataceae","Spiroplasma","Spiroplasma sabaudiense"
"1c9527f239eab50a01af4bd1b88b7913","Bacteria","Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Vescimonas","Vescimonas coprocola"
"1cba3963412ecf174e81d787f1d0c5f1","Bacteria","Bacillota","Clostridia","Eubacteriales","","Flintibacter","Flintibacter butyricus"
"1cbe0fb0affa5a9db8f2a55815eaa9c7","Bacteria","Bacillota","Clostridia","Eubacteriales","Peptococcaceae","Dehalobacterium","Dehalobacterium formicoaceticum"
"1cdb14e35af36dacb5af9e1e7acda3ce","Bacteria","Bacillota","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Breznakia","Breznakia pachnodae"
"1cdb57300174ce7c8b9a24c79eef2dc5","Bacteria","Bacillota","Clostridia","Eubacteriales","Lachnospiraceae","Lachnoclostridium","[Clostridium] scindens"
"1ce8efb5451f7dec27b896d27c1160b6","Bacteria","Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Ruminococcus","Ruminococcus champanellensis"
"1d0b7493b43cd6c4369180abab5bc749","Bacteria","Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Anaerobacterium","Anaerobacterium chartisolvens"
"1d1acf3c76809ce4b866527d32918d5d","Bacteria","Bacillota","Clostridia","Eubacteriales","Clostridiaceae","Clostridium","Clostridium porci"
"1d5e161ca0f974bd1c4f96f8081b29d6","Bacteria","Actinomycetota","Coriobacteriia","Eggerthellales","Eggerthellaceae","Adlercreutzia","Adlercreutzia muris"
"1d8fdc35f6566f2351dbe10a880102f6","Bacteria","Bacillota","Clostridia","Eubacteriales","Lachnospiraceae","Marvinbryantia","Marvinbryantia formatexigens"
"1da27bbf7aab39140f9ef28afa4d2dfb","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","Akkermansiaceae","Akkermansia","Akkermansia muciniphila"
"1dcbae4ed132ad429eac73129db07be7","Bacteria","Tenericutes","Mollicutes","Entomoplasmatales","Spiroplasmataceae","Spiroplasma","Spiroplasma sabaudiense"
"1e058630c8ec0558d00d427f9fb64b9e","Bacteria","Bacillota","Erysipelotrichia","Erysipelotrichales","Turicibacteraceae","Turicibacter","Turicibacter bilis"
"1e25da2d2afa22f02e66b5d44b24848c","Bacteria","Actinomycetota","Actinomycetes","Corynebacteriales","Corynebacteriaceae","Corynebacterium","Corynebacterium glyciniphilum"
"1e4e20f2719f99dfd09de4d38087f695","Bacteria","Bacillota","Tissierellia","Tissierellales","Peptoniphilaceae","Anaerococcus","Anaerococcus provencensis"
"1e58314fbfc4c4f7df25e4440e16712c","Bacteria","Bacillota","Clostridia","Eubacteriales","Clostridiaceae","Clostridium","Clostridium phoceensis"
"1e6daea78c02ac62a1e3bf9774132291","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculum","Muribaculum gordoncarteri"
"1e6f77992aab2b57baf4470ca0ed8ca0","Bacteria","Bacillota","Clostridia","Eubacteriales","","Intestinimonas","Intestinimonas timonensis"
"1e87186c2f850a03fa1f81e4f15260ba","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Duncaniella","Duncaniella muricolitica"
"1e8fe50deeff36e6e080900250e12fca","Bacteria","Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","","[Clostridium] viride"
"1e9124fc29f5bec98c0649509fe482dd","Bacteria","Bacillota","Clostridia","Eubacteriales","Clostridiaceae","Clostridium","Clostridium porci"
"1e9dc27e40e3e421a68ef4969c99491f","Bacteria","Bacillota","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus aerius"
"1ecd16852e404d97ffa109a4fb9d21d5","Bacteria","Bacillota","Clostridia","Eubacteriales","Lachnospiraceae","Kineothrix","Kineothrix alysoides"
"1ece3a25544e23631b970eaa33e9d348","Bacteria","Bacillota","Clostridia","Eubacteriales","Lachnospiraceae","Lacrimispora","Lacrimispora algidixylanolytica"
"1eeb84bdb0f4c9b676a349570510da80","Bacteria","Bacillota","Erysipelotrichia","Erysipelotrichales","Turicibacteraceae","Turicibacter","Turicibacter bilis"
"1eed179db455b4e83bd541e84a544180","Bacteria","Bacillota","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus halotolerans"
"1ef09ddf0c560c7f0f52b2a6653aa334","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculum","Muribaculum intestinale"
"1ef75aa149d203fff2731b33a88d546c","Bacteria","Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Ruminiclostridium","Ruminiclostridium herbifermentans"
"1ef8836281b3fe83d3897167f5f9ca5b","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculum","Muribaculum gordoncarteri"
"1f39ff32ddcc70d13a816a276ff45bdf","Bacteria","Bacillota","Erysipelotrichia","Erysipelotrichales","Turicibacteraceae","Turicibacter","Turicibacter bilis"
"1f4b342e354b96eb9889c2e3e88512d4","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","Akkermansiaceae","Akkermansia","Akkermansia muciniphila"
"1f4e5804af1c0b93f3102e4e88060ca3","Bacteria","Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Vescimonas","Vescimonas coprocola"
"1f553491efebf8fd8036448e5a444e17","Bacteria","Actinomycetota","Actinomycetes","Actinopolysporales","Actinopolysporaceae","Haloactinomyces","Haloactinomyces albus"
"1f59ca8f28d213fbea11b8c4a801aa08","Bacteria","Bacillota","Clostridia","Eubacteriales","Lachnospiraceae","Sporofaciens","Sporofaciens musculi"
"1f65b5fb8869acfa36b690ba097a7882","Bacteria","Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Amorphaceae","Amorphus","Amorphus coralli"
"1fb64db2a4a2d74f844b0aaf7a114b6c","Bacteria","Bacillota","Clostridia","Eubacteriales","Lachnospiraceae","Dorea","Dorea longicatena"
"1fd2b6cf34731d371449e73282d4546c","Bacteria","Bacillota","Erysipelotrichia","Erysipelotrichales","Turicibacteraceae","Turicibacter","Turicibacter bilis"
"1fd8938599cdea875e12e8b50b978197","Bacteria","Bacillota","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Breznakia","Breznakia pachnodae"
"2014705b584120a863c97e05823eab7a","Bacteria","Bacillota","Clostridia","Eubacteriales","Lachnospiraceae","Murimonas","Murimonas intestini"
"2031e204570588bddfc6106305ba5628","Bacteria","Tenericutes","Mollicutes","Entomoplasmatales","Spiroplasmataceae","Spiroplasma","Spiroplasma lampyridicola"
"2057b1bf99833ffe34acfc5b1783e8f8","Bacteria","Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Anaerobacterium","Anaerobacterium chartisolvens"
"205c8f8cb8e558875779f33d5565e746","Bacteria","Bacillota","Clostridia","Eubacteriales","Eubacteriaceae","Eubacterium","Eubacterium coprostanoligenes"
"2088b1a2be9e765ff1c312d3d8341d2d","Bacteria","Bacillota","Clostridia","Eubacteriales","Clostridiaceae","Clostridium","Clostridium disporicum"
"2097acd581bc71f0c89a1bf0a143920c","Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Microbacteriaceae","Microbacterium","Microbacterium aerolatum"
"20a21e8e0169cbf724a1a3fb0e91f5a6","Bacteria","Bacillota","Clostridia","Eubacteriales","Lachnospiraceae","Qiania","Qiania dongpingensis"
"20aaa124e7fc022996e4f855ebc38f3a","Bacteria","Bacillota","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Tannockella","Tannockella kyphosi"
"20c92aa46f09a308bc0cb4a2b8ee4f8b","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Duncaniella","Duncaniella freteri"
"21116b238d4c160a6d3ee759bfb7d3e7","Bacteria","Bacillota","Clostridia","Eubacteriales","Lachnospiraceae","Acetatifactor","Acetatifactor muris"
